humid,temp,press,gas,tvoc,altitude,eCO2,H2,quality
41.58,26,1012.2,102.114,8.77,8.77,8.77,8.77,good
41.58,25.99,1012.2,101.87,8.79,8.79,8.79,8.79,good
41.63,25.97,1012.19,101.386,8.8,8.8,8.8,8.8,good
41.69,25.96,1012.19,101.688,8.8,8.8,8.8,8.8,good
66.73,26.44,1012.32,5.684,0,7.73,400,12882,good
66.38,27.02,1012.28,5.684,0,8.04,400,13270,good
65.78,27.31,1012.32,7.142,0,7.7,400,13475,good
65.11,27.54,1012.3,9.436,0,7.91,400,13604,good
64.46,27.75,1012.29,12.139,0,7.96,400,13695,good
63.86,27.91,1012.3,14.709,0,7.9,400,13757,good
63.29,28.05,1012.29,17.325,0,8.03,400,13807,good
62.79,28.18,1012.28,19.894,0,8.08,400,13841,good
62.33,28.31,1012.25,22.401,0,8.35,400,13866,good
61.92,28.43,1012.31,25.346,0,7.86,400,13879,good
61.55,28.53,1012.28,27.898,0,8.1,400,13904,poor
null,null,null,null,0,null,400,13904,poor
null,null,null,null,0,null,400,13904,poor
null,null,null,null,0,null,404,13910,poor
null,null,null,null,0,null,400,13920,poor
null,null,null,null,0,null,400,13931,poor
62.37,27.54,1012.32,24.7,0,7.75,400,13940,good
62.49,28.04,1012.28,28.552,0,8.05,406,13947,good
62.22,28.26,1012.26,32.217,0,8.27,408,13945,good
61.89,28.42,1012.24,35.106,0,8.42,411,13937,good
61.53,28.54,1012.29,38.22,0,7.96,449,13909,poor
61.18,28.63,1012.28,40.933,0,8.12,450,13904,poor
60.85,28.73,1012.25,43.567,0,8.32,452,13903,poor
60.54,28.83,1012.29,45.911,0,8.03,445,13906,poor
60.27,28.92,1012.24,49.23,0,8.38,482,13868,poor
60.02,29,1012.26,51.738,3,8.22,522,13849,poor
59.76,29.07,1012.28,54.306,0,8.05,500,13868,poor
59.53,29.14,1012.3,56.164,0,7.95,464,13904,poor
59.3,29.09,1012.28,57.528,0,8.12,489,13872,poor
59.18,29.21,1012.28,59.953,0,8.07,462,13896,poor
59.02,29.26,1012.28,62,0,8.1,472,13894,poor
58.86,29.31,1012.24,64.434,0,8.38,449,13911,poor
58.71,29.35,1012.26,66.13201,0,8.23,421,13934,poor
58.58,29.39,1012.25,68.085,0,8.35,400,13945,poor
58.43,29.44,1012.28,69.754,0,8.1,400,13954,poor
58.29,29.48,1012.27,71.329,0,8.2,402,13957,poor
58.18,29.5,1012.26,73.101,0,8.28,400,13968,poor
58.07,29.53,1012.27,74.505,0,8.2,402,13970,poor
57.98,29.58,1012.28,76.853,0,8.11,409,13959,poor
57.89,29.63,1012.28,77.977,0,8.08,420,13954,poor
57.8,29.66,1012.26,78.84201,0,8.23,417,13956,poor
57.75,29.73,1012.27,80.402,0,8.15,400,13966,poor
57.68,29.79,1012.25,81.867,0,8.35,406,13976,poor
57.63,29.84,1012.26,83.387,0,8.23,400,13971,poor
57.56,29.9,1012.27,84.293,0,8.12,408,13979,poor
57.52,29.97,1012.28,85.475,0,8.1,402,13983,poor
57.45,30.03,1012.25,86.515,0,8.33,401,13987,poor
57.38,30.12,1012.27,87.401,0,8.14,400,13983,poor
57.32,30.18,1012.25,88.581,0,8.36,402,13977,poor
57.25,30.26,1012.23,90.172,0,8.53,406,13984,poor
57.15,30.34,1012.27,90.747,0,8.16,401,13994,poor
57.07,30.4,1012.24,91.526,0,8.39,400,13984,poor
56.97,30.46,1012.25,92.418,0,8.36,409,13992,poor
56.89,30.51,1012.25,94.587,0,8.36,400,13987,poor
56.8,30.55,1012.25,95.167,0,8.36,406,13984,poor
56.74,30.61,1012.25,96.567,6,8.3,429,13962,poor
56.66,30.67,1012.23,97.172,0,8.52,464,13938,poor
56.57,30.71,1012.2,97.672,0,8.77,462,13944,poor
56.47,30.77,1012.2,99.20501,1,8.77,467,13940,poor
56.37,30.82,1012.2,99.84301,2,8.73,483,13925,poor
56.26,30.85,1012.2,100.549,2,8.72,503,13906,poor
56.15,30.88,1012.23,101.386,0,8.47,509,13914,poor
56.07,30.95,1012.19,102.175,0,8.86,478,13923,poor
55.96,30.99,1012.24,102.852,0,8.43,467,13934,poor
55.88,31.03,1012.2,103.79,0,8.76,445,13949,poor
55.78,31.06,1012.23,104.17,0,8.51,435,13963,poor
55.68,31.08,1012.22,104.81,0,8.54,419,13979,poor
55.62,31.13,1012.21,105.458,0,8.65,417,13975,poor
55.55,31.13,1012.23,105.982,0,8.48,430,13965,poor
55.51,31.17,1012.19,106.444,0,8.79,451,13938,poor
55.44,31.22,1012.21,107.382,0,8.65,475,13929,poor
55.36,31.23,1012.22,107.994,0,8.54,442,13952,poor
55.32,31.24,1012.22,108.199,0,8.62,424,13966,poor
55.26,31.26,1012.18,108.336,0,8.91,401,13979,poor
55.2,31.28,1012.24,109.098,0,8.4,407,13984,poor
55.16,31.33,1012.22,109.518,0,8.57,410,13990,poor
55.11,31.34,1012.23,110.154,0,8.46,408,13989,poor
55.09,31.39,1012.22,111.231,0,8.56,400,13992,poor
55.04,31.39,1012.21,110.942,7,8.7,403,13994,poor
55.02,31.44,1012.2,111.522,0,8.76,402,13989,poor
54.99,31.46,1012.2,112.182,0,8.78,400,13995,poor
54.97,31.5,1012.23,113.224,0,8.52,400,13999,poor
54.93,31.48,1012.21,112.999,0,8.67,400,14002,poor
54.9,31.5,1012.21,113.904,0,8.67,402,14001,poor
54.87,31.54,1012.24,113.45,0,8.44,410,14001,poor
54.83,31.59,1012.19,114.056,1,8.79,404,14000,poor
54.79,31.61,1012.22,114.823,0,8.56,407,14000,poor
54.76,31.64,1012.21,115.056,0,8.66,427,13980,poor
54.74,31.68,1012.21,115.915,7,8.69,445,13969,poor
54.68,31.72,1012.21,116.231,1,8.69,427,13983,poor
54.6,31.75,1012.21,116.708,0,8.64,423,13985,poor
54.52,31.77,1012.2,116.39,0,8.74,409,13993,poor
54.42,31.8,1012.24,117.512,0,8.41,408,13994,poor
54.33,31.85,1012.22,117.836,0,8.6,402,14002,poor
54.22,31.84,1012.18,118.162,0,8.91,414,14001,poor
54.12,31.85,1012.24,118.491,0,8.44,405,14000,poor
54.01,31.89,1012.21,118.573,0,8.66,400,13998,poor
53.92,31.9,1012.22,119.152,0,8.61,405,14000,poor
53.84,31.91,1012.2,119.654,0,8.71,401,14006,poor
53.76,31.93,1012.22,119.822,0,8.61,414,13996,poor
53.69,31.96,1012.18,121.011,0,8.92,406,13999,poor
53.63,31.97,1012.18,120.669,0,8.9,400,14005,poor
53.55,31.97,1012.18,121.183,0,8.89,403,14008,poor
53.52,32,1012.22,121.701,0,8.54,415,14006,poor
53.47,31.98,1012.2,121.355,0,8.71,400,14011,poor
53.45,31.9,1012.21,120.413,0,8.7,403,14007,poor
53.47,31.98,1012.18,121.355,0,8.91,404,14005,poor
53.47,32.02,1012.21,122.312,12,8.7,400,14001,poor
53.42,32.05,1012.17,122.84,0,9,400,14007,poor
53.38,32.07,1012.22,123.552,0,8.6,401,14010,poor
53.32,32.1,1012.21,125,0,8.64,405,14007,poor
53.27,32.11,1012.2,125,0,8.72,400,14014,poor
53.25,32.1,1012.24,125.183,0,8.43,409,14010,poor
53.25,32.11,1012.18,124.181,0,8.89,408,14012,poor
53.24,32.13,1012.19,124.908,2,8.81,401,14006,poor
53.21,32.14,1012.19,125.183,0,8.83,407,14011,poor
53.2,32.15,1012.19,125.736,0,8.83,400,14010,poor
53.17,32.17,1012.18,125.644,0,8.94,401,14010,poor
53.14,32.17,1012.16,125.275,0,9.09,411,14013,poor
53.12,32.19,1012.2,125.644,0,8.76,405,14009,poor
53.1,32.2,1012.2,125.644,5,8.76,436,13989,poor
53.08,32.21,1012.22,126.201,0,8.54,434,13993,poor
53.08,32.24,1012.19,126.201,0,8.85,422,13990,poor
53.08,32.26,1012.15,126.482,1,9.18,419,14007,poor
53.07,32.25,1012.18,127.712,0,8.9,419,14007,poor
53.06,32.26,1012.2,126.858,0,8.77,421,14002,poor
53.07,32.27,1012.22,127.521,0,8.6,420,14004,poor
53.05,32.3,1012.16,127.236,0,9.11,416,14004,poor
53.02,32.32,1012.18,128.481,2,8.92,434,13996,poor
52.99,32.32,1012.19,128.869,8,8.8,507,13931,poor
52.97,32.33,1012.19,128.675,24,8.85,496,13938,poor
52.95,32.34,1012.16,128.675,24,9.11,479,13953,poor
52.95,32.34,1012.18,128,22,8.91,471,13956,poor
52.95,32.35,1012.16,128.385,25,9.1,457,13966,poor
52.95,32.38,1012.18,129.064,16,8.92,444,13973,poor
52.96,32.38,1012.17,128.481,18,9.02,428,13985,poor
52.93,32.43,1012.15,129.064,11,9.12,426,13997,poor
52.91,32.42,1012.17,129.456,3,9.03,427,13996,poor
52.91,32.43,1012.15,129.358,1,9.15,412,14001,poor
52.9,32.47,1012.18,129.85,0,8.88,418,14001,poor
52.85,32.49,1012.17,130.048,0,8.96,423,13990,poor
52.83,32.51,1012.19,129.751,1,8.8,430,13986,poor
52.78,32.54,1012.18,130.246,0,8.89,427,13983,poor
52.74,32.56,1012.2,129.949,0,8.79,427,13984,poor
52.72,32.61,1012.15,130.048,0,9.12,425,13992,poor
52.68,32.65,1012.18,130.545,1,8.91,417,13997,poor
52.66,32.69,1012.12,130.346,0,9.43,413,13998,poor
52.61,32.72,1012.12,131.45,0,9.45,408,14001,poor
52.55,32.76,1012.12,130.645,0,9.39,403,14006,poor
52.51,32.79,1012.11,130.845,0,9.49,400,13998,poor
52.47,32.83,1012.13,131.248,0,9.34,445,13974,poor
52.41,32.88,1012.15,131.349,10,9.16,472,13968,poor
52.35,32.91,1012.15,130.645,17,9.13,465,13956,poor
52.31,32.94,1012.17,130.645,12,8.96,443,13972,poor
52.32,32.98,1012.16,130.445,5,9.1,431,13979,poor
52.34,33.05,1012.17,130.946,0,9.03,420,13990,poor
52.34,33.07,1012.14,130.845,0,9.21,411,13995,poor
52.31,33.11,1012.18,131.248,5,8.91,408,13997,poor
52.26,33.15,1012.18,130.645,4,8.92,421,14000,poor
52.16,33.17,1012.17,131.147,0,9.01,416,13997,poor
52.1,33.16,1012.13,131.046,2,9.31,414,13992,poor
52.02,33.17,1012.13,130.645,0,9.3,422,13980,poor
51.97,33.19,1012.18,131.45,6,8.94,442,13982,poor
51.9,33.21,1012.12,130.845,8,9.4,435,13982,poor
51.84,33.25,1012.17,131.653,4,9.03,434,13981,poor
51.77,33.25,1012.16,131.248,0,9.11,407,13999,poor
51.72,33.26,1012.17,132.06,0,9.01,401,13996,poor
51.64,33.28,1012.15,131.856,1,9.2,400,13995,poor
51.6,33.29,1012.17,132.368,0,9.02,400,14007,poor
51.57,33.29,1012.13,132.265,1,9.33,405,14006,poor
51.52,33.27,1012.16,131.856,0,9.09,409,14004,poor
51.51,33.29,1012.16,132.163,3,9.12,447,13981,poor
51.46,33.31,1012.14,132.78,1,9.26,472,13954,poor
51.43,33.33,1012.18,132.573,11,8.95,477,13959,poor
51.35,33.32,1012.19,132.368,13,8.82,443,13979,poor
51.34,33.35,1012.15,133.507,13,9.17,470,13958,poor
51.3,33.33,1012.15,133.09,15,9.16,482,13949,poor
51.29,33.34,1012.16,133.09,21,9.08,502,13931,poor
51.27,33.34,1012.13,132.987,26,9.31,506,13931,poor
51.29,33.35,1012.12,132.883,18,9.38,465,13964,poor
51.32,33.39,1012.15,132.368,27,9.14,470,13951,poor
51.35,33.41,1012.1,132.368,27,9.57,459,13973,poor
51.34,33.41,1012.13,132.573,18,9.33,425,13992,poor
51.36,33.45,1012.16,132.265,9,9.12,408,14000,poor
51.35,33.47,1012.17,132.265,2,9,406,14014,poor
51.34,33.45,1012.16,132.163,0,9.12,400,14006,poor
51.34,33.5,1012.15,132.06,0,9.14,427,13993,poor
51.32,33.51,1012.17,132.883,0,8.98,431,13993,poor
51.32,33.51,1012.15,132.163,0,9.12,425,13987,poor
51.33,33.55,1012.14,132.368,1,9.23,414,13997,poor
51.32,33.54,1012.18,132.265,0,8.93,437,13968,poor
51.33,33.56,1012.19,132.163,11,8.85,559,13887,poor
51.34,33.56,1012.17,132.06,25,8.97,589,13870,poor
51.35,33.61,1012.17,132.676,45,9,587,13859,poor
51.33,33.63,1012.18,131.958,58,8.89,574,13869,poor
51.31,33.62,1012.17,131.958,61,8.99,565,13885,poor
51.32,33.65,1012.19,132.78,64,8.8,549,13895,poor
51.3,33.63,1012.16,132.78,72,9.08,529,13916,poor
51.31,33.64,1012.18,131.653,65,8.94,499,13940,poor
51.3,33.66,1012.16,131.856,53,9.11,471,13954,poor
51.3,33.7,1012.14,131.958,43,9.25,447,13972,poor
51.25,33.71,1012.14,132.883,41,9.26,432,13983,poor
51.23,33.62,1012.17,131.551,30,9,409,13998,poor
51.26,33.71,1012.13,131.958,16,9.31,404,13998,poor
51.24,33.73,1012.13,132.883,7,9.29,403,14005,poor
51.2,33.75,1012.14,132.368,6,9.26,400,14010,poor
51.19,33.78,1012.14,132.47,3,9.22,412,14004,poor
51.16,33.8,1012.14,132.987,0,9.22,410,14004,poor
51.14,33.82,1012.15,133.194,0,9.12,402,14010,poor
51.12,33.83,1012.13,133.716,1,9.3,407,14011,poor
51.09,33.85,1012.16,132.265,0,9.08,400,14013,poor
51.08,33.87,1012.14,133.926,0,9.28,400,14024,poor
51.03,33.89,1012.15,133.716,0,9.12,401,14021,poor
51.01,33.91,1012.15,134.347,0,9.16,402,14012,poor
50.98,33.91,1012.14,133.298,1,9.28,415,14009,poor
50.95,33.92,1012.14,132.78,0,9.27,409,14004,poor
50.93,33.94,1012.16,133.821,0,9.11,408,14013,poor
50.9,33.95,1012.14,132.78,0,9.26,404,14015,poor
50.91,33.97,1012.16,133.611,3,9.11,403,14011,poor
50.91,34,1012.18,133.194,3,8.92,478,13955,poor
50.91,34.01,1012.14,133.611,19,9.24,499,13945,poor
50.92,34.04,1012.14,133.821,24,9.26,451,13970,poor
50.92,34.04,1012.15,133.926,18,9.19,435,13984,poor
50.93,34.05,1012.16,133.402,13,9.1,405,14003,poor
50.94,34.04,1012.14,133.298,12,9.21,403,14006,poor
50.97,34.07,1012.15,132.883,6,9.17,401,14014,poor
51,34.1,1012.14,132.676,7,9.24,400,14019,poor
51.01,34.12,1012.16,132.78,7,9.09,400,14019,poor
51.02,34.13,1012.16,133.716,0,9.1,407,14024,poor
51.01,34.14,1012.1,133.611,0,9.58,405,14018,poor
51.02,34.15,1012.15,132.573,1,9.18,405,14018,poor
51.04,34.17,1012.14,131.653,0,9.24,404,14016,poor
51.06,34.17,1012.12,132.265,0,9.38,406,14014,poor
51.07,34.22,1012.17,132.676,0,9,400,14018,poor
51.08,34.24,1012.14,133.09,0,9.22,406,14019,poor
51.1,34.25,1012.15,132.265,3,9.17,408,14022,poor
51.12,34.27,1012.16,132.47,0,9.04,400,14020,poor
51.15,34.29,1012.18,132.163,0,8.95,414,14019,poor
51.15,34.3,1012.15,132.06,1,9.16,407,14022,poor
51.17,34.32,1012.13,130.845,0,9.34,402,14014,poor
51.2,34.36,1012.15,132.06,2,9.14,413,14018,poor
51.18,34.37,1012.1,132.368,0,9.55,406,14016,poor
51.15,34.4,1012.12,131.551,3,9.43,412,14017,poor
51.12,34.42,1012.13,132.163,2,9.35,410,14009,poor
51.09,34.44,1012.13,132.06,3,9.36,419,14007,poor
51.05,34.43,1012.11,131.248,3,9.53,410,14011,poor
51.01,34.44,1012.1,132.06,6,9.6,403,14010,poor
51,34.47,1012.13,131.856,1,9.34,413,14012,poor
50.97,34.49,1012.09,131.046,0,9.65,416,14008,poor
50.94,34.5,1012.12,131.958,0,9.43,414,14008,poor
50.96,34.53,1012.11,130.745,5,9.46,410,14009,poor
50.91,34.55,1012.08,131.349,1,9.76,418,14007,poor
50.91,34.57,1012.13,131.349,16,9.34,412,14007,poor
50.88,34.59,1012.11,131.653,7,9.47,422,14013,poor
50.87,34.62,1012.12,131.653,2,9.42,400,14014,poor
50.85,34.62,1012.13,131.551,3,9.36,402,14013,poor
50.85,34.63,1012.1,131.551,0,9.6,403,14010,poor
50.83,34.64,1012.14,131.958,1,9.23,400,14022,poor
50.82,34.68,1012.13,131.45,0,9.36,408,14015,poor
50.8,34.68,1012.12,131.45,4,9.39,403,14014,poor
50.79,34.7,1012.15,131.45,1,9.18,412,14011,poor
50.77,34.72,1012.1,131.755,0,9.61,403,14018,poor
50.77,34.72,1012.12,131.248,3,9.44,403,14012,poor
50.76,34.76,1012.1,131.248,0,9.61,400,14014,poor
50.75,34.76,1012.09,131.147,2,9.64,412,14012,poor
50.75,34.76,1012.14,130.545,4,9.23,407,14018,poor
50.74,34.76,1012.09,130.645,2,9.63,407,14015,poor
50.75,34.79,1012.13,130.845,6,9.35,410,14014,poor
50.72,34.79,1012.08,130.445,5,9.74,414,14011,poor
50.68,34.81,1012.07,131.248,0,9.81,403,14014,poor
50.68,34.83,1012.1,130.745,0,9.57,400,14019,poor
50.65,34.84,1012.07,130.645,0,9.79,412,14016,poor
50.62,34.86,1012.09,131.551,0,9.7,406,14023,poor
50.56,34.84,1012.09,130.048,7,9.66,414,14013,poor
50.51,34.86,1012.12,130.346,9,9.41,476,13962,poor
50.48,34.88,1012.13,130.346,19,9.32,502,13946,poor
50.44,34.9,1012.1,131.653,45,9.62,659,13812,poor
50.4,34.94,1012.09,130.946,75,9.69,697,13793,poor
50.41,34.95,1012.1,130.946,95,9.54,664,13817,poor
50.44,34.95,1012.1,130.946,105,9.6,603,13861,poor
50.48,34.97,1012.1,130.845,103,9.6,546,13903,poor
50.49,34.96,1012.09,131.046,100,9.69,511,13945,poor
50.51,34.98,1012.13,130.346,97,9.33,460,13974,poor
50.53,35.01,1012.12,130.946,86,9.39,449,13982,poor
50.48,35.03,1012.13,131.248,80,9.35,438,13986,poor
50.42,35.04,1012.1,130.845,70,9.6,430,13993,poor
50.33,35.04,1012.1,131.45,61,9.54,422,13997,poor
50.29,35.05,1012.1,131.248,60,9.6,427,13996,poor
50.26,35.05,1012.07,130.645,47,9.8,431,13989,poor
50.24,35.06,1012.09,130.445,49,9.66,430,13989,poor
50.23,35.1,1012.11,130.445,55,9.47,465,13962,poor
50.22,35.1,1012.12,131.046,48,9.41,482,13958,poor
50.21,35.13,1012.09,130.545,51,9.62,473,13964,poor
50.23,35.23,1012.14,128.675,55,9.22,461,13973,poor
50.27,35.16,1012.11,130.048,49,9.52,436,13986,poor
50.28,35.19,1012.08,131.248,44,9.75,433,13990,poor
50.31,35.2,1012.1,130.445,45,9.55,428,13989,poor
50.31,35.21,1012.11,130.346,46,9.5,425,13992,poor
50.33,35.24,1012.11,130.147,47,9.46,478,13944,poor
50.33,35.25,1012.14,131.551,52,9.26,553,13896,poor
50.35,35.27,1012.09,130.645,64,9.64,543,13903,poor
50.36,35.3,1012.08,131.147,70,9.78,500,13933,poor
50.38,35.31,1012.11,130.745,66,9.5,474,13958,poor
50.39,35.16,1012.1,127.904,59,9.56,445,13972,poor
50.47,35.26,1012.12,127.904,58,9.42,434,13987,poor
50.48,35.28,1012.09,129.064,51,9.67,420,13992,poor
50.5,35.31,1012.1,129.653,44,9.6,419,13994,poor
50.5,35.34,1012.07,129.26,44,9.8,414,14000,poor
50.47,35.35,1012.11,129.358,39,9.53,422,13998,poor
50.44,35.35,1012.1,129.85,35,9.58,405,13991,poor
50.42,35.36,1012.08,129.653,34,9.78,410,14004,poor
50.41,35.39,1012.09,129.85,27,9.7,412,14000,poor
50.38,35.42,1012.1,129.456,19,9.58,400,13998,poor
50.34,35.42,1012.1,129.162,20,9.58,409,14004,poor
50.29,35.44,1012.08,129.653,22,9.75,410,13989,poor
50.22,35.45,1012.12,129.85,25,9.4,475,13952,poor
50.17,35.15,1012.06,124.543,41,9.93,490,13926,poor
50.25,35.33,1012.11,126.108,40,9.45,468,13960,poor
50.19,35.39,1012.09,128,46,9.64,446,13973,poor
50.11,35.43,1012.12,128.869,40,9.42,434,13974,poor
50.04,35.44,1012.09,129.456,37,9.65,433,13968,poor
49.98,35.46,1012.09,129.85,37,9.67,462,13952,poor
